,index,aircraft_number,distances,doc,demand,active_arcs,distances01,mach,pax_num,fuel,time,DOC_nd,SAR,mach_tot_aircraft,total_fuel,total_CEMV,total_distance,total_pax,total_cost,total_time
0,0,1,354,10822,451.0,1,354,0.7010101010101009,179.0,3842.044301350238,163.55643659297198,30.57180658377195,10.853232489689939,0.7010101010101009,3842.044301350238,0.01572317761802927,354,179.0,10822,163.55643659297198
1,1,0,242,8455,294.0,0,242,0.6822222222222221,180.0,2878.949815852061,147.2181554061455,34.94086023093105,11.896486842363888,0.0,0.0,0.0,0,0.0,0,0.0
2,2,0,198,7612,252.0,0,198,0.5945454545454545,180.0,2403.332306610425,143.10927811165902,38.44751848772765,12.138041952577904,0.0,0.0,0.0,0,0.0,0,0.0
3,3,0,768,20229,313.0,0,768,0.7072727272727273,176.0,7803.414003118947,224.30916942791967,26.34097905253214,10.16069531656113,0.0,0.0,0.0,0,0.0,0,0.0
4,4,1,591,16193,298.0,1,591,0.7010101010101009,177.0,6083.318065792205,198.88107161988228,27.399447904437668,10.293262378667013,0.7010101010101009,6083.318065792205,0.01657854389477439,591,177.0,16193,198.88107161988228
5,5,7,517,14530,192.0,1,517,0.7072727272727273,178.0,5435.518034409671,186.85060279013197,28.10628969388092,10.51357453464153,4.950909090909091,38048.62624086769,0.11361798132692416,3619,1246.0,101710,1307.9542195309239
6,6,1,587,16101,221.0,1,587,0.7010101010101009,177.0,6045.333683420135,198.28304820233905,27.42962436236767,10.298694520306872,0.7010101010101009,6045.333683420135,0.016569799388522512,587,177.0,16101,198.28304820233905
7,7,8,335,10439,324.0,1,335,0.7072727272727273,179.0,3731.645485997624,160.32794878924153,31.163334500616518,11.139240256709325,5.658181818181818,29853.16388798099,0.12255579248315619,2680,1432.0,83512,1282.6235903139323
8,8,1,154,6582,188.0,1,154,0.5319191919191919,181.0,1986.3299557462828,137.89006879742195,42.74050334183604,12.898246465884954,0.5319191919191919,1986.3299557462828,0.013230271464924495,154,181.0,6582,137.89006879742195
9,9,3,660,17819,200.0,1,660,0.7135353535353535,176.0,6908.187114134237,208.01886584210908,26.998963765543433,10.466950172930662,2.1406060606060606,20724.56134240271,0.04891032230376455,1980,528.0,53457,624.0565975263272
10,10,0,1105,28621,105.0,0,1105,0.7260606060606059,171.0,11818.85349900503,270.30546780086934,25.901876430466636,10.69579502172401,0.0,0.0,0.0,0,0.0,0,0.0
11,11,0,830,21901,152.0,0,830,0.7135353535353535,175.0,8693.505024323056,232.9204624589034,26.38733432912901,10.474102438943442,0.0,0.0,0.0,0,0.0,0,0.0
12,12,0,1006,25839,256.0,0,1006,0.7197979797979797,173.0,10350.08046348573,257.1976755524031,25.68546436805975,10.288350361317823,0.0,0.0,0.0,0,0.0,0,0.0
13,13,0,855,22449,125.0,0,855,0.7197979797979797,174.0,8952.88524624734,235.3581156523678,26.25683868708497,10.471210814324374,0.0,0.0,0.0,0,0.0,0,0.0
14,14,9,187,7333,342.0,1,354,0.7072727272727273,179.0,3802.726070494799,162.93532253434913,30.300146422569068,10.74216404094576,6.365454545454545,34224.53463445319,0.1429717246573747,1683,1611.0,65997,1466.417902809142
15,15,2,200,7517,469.0,1,187,0.5757575757575757,181.0,2331.079421791538,142.8568485487304,39.21548781161506,12.465665357174,1.1515151515151514,4662.158843583076,0.02737877157386602,400,362.0,15034,285.7136970974608
16,16,0,673,18042,398.0,0,200,0.607070707070707,180.0,2419.492555158463,143.78984451204389,37.587289139853524,12.097462775792314,0.0,0.0,0.0,0,0.0,0,0.0
17,17,0,620,16895,215.0,0,673,0.7010101010101009,176.0,6836.865570297845,211.04486824353216,26.808784829601997,10.158789851854152,0.0,0.0,0.0,0,0.0,0,0.0
18,18,0,780,20722,254.0,0,620,0.7135353535353535,176.0,6498.621713003901,201.65758331742128,27.251255578815233,10.48164792419984,0.0,0.0,0.0,0,0.0,0,0.0
19,19,10,243,8486,505.0,1,780,0.7135353535353535,175.0,8180.656381997557,225.19317191738347,26.5679039357878,10.48802100256097,7.135353535353534,81806.56381997558,0.16270686540720333,2430,1750.0,84860,2251.9317191738346
20,20,1,688,18505,227.0,1,243,0.6822222222222221,180.0,2897.746566457829,147.5345494558013,34.925041301225065,11.924882989538391,0.6822222222222221,2897.746566457829,0.01431018671754419,688,180.0,18505,147.5345494558013
21,21,0,426,12349,322.0,0,688,0.7135353535353535,176.0,7199.205766742412,211.64208821434497,26.89712360614772,10.463961870265134,0.0,0.0,0.0,0,0.0,0,0.0
22,22,0,790,20950,244.0,0,426,0.7072727272727273,179.0,4490.96651775857,173.585780749656,28.98909307626112,10.542174924315892,0.0,0.0,0.0,0,0.0,0,0.0
23,23,0,1374,35529,47.0,0,790,0.7135353535353535,175.0,8327.416637267774,227.21400996720254,26.51973805156245,10.541033718060474,0.0,0.0,0.0,0,0.0,0,0.0
24,24,0,998,25823,222.0,0,1374,0.7323232323232323,168.0,15128.043155825151,307.5634524930366,25.858543465200633,11.010220637427329,0.0,0.0,0.0,0,0.0,0,0.0
25,25,0,1357,35087,279.0,0,998,0.7197979797979797,173.0,10409.303866614702,256.0344913512318,25.87512229265404,10.430164195004712,0.0,0.0,0.0,0,0.0,0,0.0
26,26,0,1180,30406,15.0,0,1357,0.7323232323232323,169.0,14929.609998283986,305.219454650363,25.85658733900442,11.001923359089156,0.0,0.0,0.0,0,0.0,0,0.0
27,27,0,215,7699,334.0,0,1180,0.7260606060606059,170.0,12596.767639113072,281.0347861473799,25.76851645458936,10.675226812807688,0.0,0.0,0.0,0,0.0,0,0.0
28,28,0,575,15830,300.0,0,242,0.6947474747474747,180.0,2851.644912201363,146.68345860464117,34.89827303227772,11.783656661989102,0.0,0.0,0.0,0,0.0,0,0.0
29,29,2,464,13215,374.0,1,187,0.5882828282828283,181.0,2333.6853854262836,142.1569561411534,39.042573445046806,12.479600991584404,1.1765656565656566,4667.370770852567,0.0273481984368309,928,362.0,26430,284.3139122823068
30,30,0,594,16168,354.0,0,215,0.6321212121212121,180.0,2409.578671212207,145.05642951763835,35.81249249300301,11.207342656800963,0.0,0.0,0.0,0,0.0,0,0.0
31,31,0,424,12375,204.0,0,575,0.7010101010101009,177.0,5938.566577235897,196.33303379982257,27.531216672917246,10.327941873453733,0.0,0.0,0.0,0,0.0,0,0.0
32,32,0,559,15395,255.0,0,464,0.7010101010101009,178.0,4817.671013881914,179.80817873980516,28.48272834095517,10.382911667848953,0.0,0.0,0.0,0,0.0,0,0.0
33,33,10,257,8645,192.0,1,594,0.7135353535353535,177.0,6145.531484291071,197.8279628131145,27.219317990633286,10.346012599816618,7.135353535353534,61455.31484291071,0.16494016464679895,2570,1770.0,86450,1978.279628131145
34,34,0,831,21942,180.0,0,424,0.7010101010101009,179.0,4484.164668195746,174.0227931744022,29.188616263506887,10.575860066499402,0.0,0.0,0.0,0,0.0,0,0.0
35,35,10,1340,0,0.0,1,559,0.7072727272727273,177.0,5773.280502941068,192.9380783343345,27.5409639038864,10.327872098284558,7.072727272727272,57732.80502941068,0.16522987556507907,13400,1770.0,0,1929.380783343345
