,index,aircraft_number,distances,doc,demand,active_arcs,distances01,mach,pax_num,fuel,time,DOC_nd,SAR,mach_tot_aircraft,total_fuel,total_CEMV,total_distance,total_pax,total_cost,total_time
0,0,0,354,7113,451.0,0,354,0.6947474747474747,180.0,2097.931820399157,165.09256938389146,20.094637803313574,5.92636107457389,0.0,0.0,0.0,0,0.0,0,0.0
1,1,0,242,5578,294.0,0,242,0.6759595959595959,180.0,1540.2902894970784,148.77652843761888,23.052280108550395,6.364835907012721,0.0,0.0,0.0,0,0.0,0,0.0
2,2,0,198,4999,252.0,0,198,0.5882828282828283,180.0,1260.4008890160599,143.95602237085757,25.248106262169983,6.365661055636666,0.0,0.0,0.0,0,0.0,0,0.0
3,3,0,768,13248,313.0,0,768,0.7010101010101009,178.0,4370.650184524003,225.59186674160222,17.25065040604097,5.690950761098962,0.0,0.0,0.0,0,0.0,0,0.0
4,4,2,591,10583,298.0,1,591,0.7010101010101009,179.0,3397.7068510364265,199.16431552015453,17.907095400375024,5.749080966220688,1.4020202020202017,6795.413702072853,0.06360645904570578,1182,358.0,21166,398.32863104030906
5,5,6,517,9455,192.0,1,517,0.7135353535353535,179.0,3031.617859750761,187.23995064493585,18.28931473384792,5.863864332206501,4.281212121212121,18189.707158504567,0.1870841456988973,3102,1074.0,56730,1123.4397038696152
6,6,0,587,10523,221.0,0,587,0.7010101010101009,179.0,3376.2982719648107,198.56510107659028,17.928341345589253,5.751785812546526,0.0,0.0,0.0,0,0.0,0,0.0
7,7,10,335,6833,324.0,1,335,0.7072727272727273,180.0,2055.567076070504,160.80486473117531,20.397448669701387,6.136021122598519,7.072727272727272,20555.670760705038,0.297977040595244,3350,1800.0,68330,1608.048647311753
8,8,5,154,4408,188.0,1,154,0.5319191919191919,180.0,1110.0925151891238,138.13676434566688,28.62535432266096,7.208392955773531,2.6595959595959595,5550.462575945619,0.12682392777140222,770,900.0,22040,690.6838217283344
9,9,0,660,11596,200.0,0,660,0.7135353535353535,179.0,3789.187851632497,209.12635132157178,17.570587111861833,5.741193714594692,0.0,0.0,0.0,0,0.0,0,0.0
10,10,0,1105,18288,105.0,0,1105,0.7260606060606059,176.0,6378.679475534681,271.8531605716257,16.550628342429896,5.772560611343603,0.0,0.0,0.0,0,0.0,0,0.0
11,11,0,830,14110,152.0,0,830,0.7197979797979797,178.0,4755.591641798738,232.996999923999,17.001070474151508,5.7296284840948655,0.0,0.0,0.0,0,0.0,0,0.0
12,12,0,1006,16781,256.0,0,1006,0.7260606060606059,177.0,5836.039233851063,255.78515622929478,16.681527378645995,5.801231842794297,0.0,0.0,0.0,0,0.0,0,0.0
13,13,0,855,14492,125.0,0,855,0.7197979797979797,178.0,4902.6624265427445,236.4883045408063,16.94983503053842,5.734108101219584,0.0,0.0,0.0,0,0.0,0,0.0
14,14,8,187,4892,342.0,1,354,0.7072727272727273,180.0,2160.3749064755016,163.41416682125737,20.14406246531773,6.102753973094638,5.658181818181818,17282.999251804013,0.23968109128471468,1496,1440.0,39136,1307.313334570059
15,15,4,200,5037,469.0,1,187,0.5757575757575757,180.0,1232.443732353246,142.61926200510612,26.16191222880892,6.590608194402385,2.3030303030303028,4929.774929412984,0.11096963201027345,800,720.0,20148,570.4770480204245
16,16,0,673,11821,398.0,0,200,0.6008080808080807,179.0,1388.9584965721847,144.06030854907576,25.18575917222013,6.944792482860923,0.0,0.0,0.0,0,0.0,0,0.0
17,17,0,620,11006,215.0,0,673,0.7010101010101009,179.0,3852.469034708134,211.4236868303009,17.566077361777868,5.724322488422191,0.0,0.0,0.0,0,0.0,0,0.0
18,18,0,780,13348,254.0,0,620,0.7135353535353535,179.0,3572.97007827407,203.2831434170105,17.753215577699248,5.762854964958177,0.0,0.0,0.0,0,0.0,0,0.0
19,19,9,243,5568,505.0,1,780,0.7197979797979797,178.0,4461.00354424109,225.83099684775252,17.113923024576522,5.7192353131296025,6.478181818181817,40149.03189816981,0.28772274325729297,2187,1602.0,50112,2032.4789716297726
20,20,0,688,12002,227.0,0,243,0.6759595959595959,180.0,1548.4758300445483,147.79771253527454,22.91722967568603,6.372328518701845,0.0,0.0,0.0,0,0.0,0,0.0
21,21,0,426,8140,322.0,0,688,0.7135353535353535,179.0,3978.731287864132,212.34701004226903,17.445712316129665,5.783039662593215,0.0,0.0,0.0,0,0.0,0,0.0
22,22,0,790,13499,244.0,0,426,0.7135353535353535,180.0,2550.6968920600293,173.91468424417502,19.108359583121135,5.987551389812276,0.0,0.0,0.0,0,0.0,0,0.0
23,23,0,1374,22235,47.0,0,790,0.7197979797979797,178.0,4516.628808500712,227.27849383868428,17.08761394175431,5.717251656330015,0.0,0.0,0.0,0,0.0,0,0.0
24,24,0,998,16662,222.0,0,1374,0.7323232323232323,173.0,7921.82456620242,307.46646664836186,16.183009048735997,5.765520062738297,0.0,0.0,0.0,0,0.0,0,0.0
25,25,0,1357,22100,279.0,0,998,0.7260606060606059,177.0,5796.146085206589,255.12382228935653,16.696082523389496,5.807761608423436,0.0,0.0,0.0,0,0.0,0,0.0
26,26,0,1180,19456,15.0,0,1357,0.7323232323232323,175.0,7936.179576810636,307.7626902295268,16.286494672819803,5.848326880479466,0.0,0.0,0.0,0,0.0,0,0.0
27,27,0,215,5235,334.0,0,1180,0.7260606060606059,176.0,6829.436571668738,282.73157860387255,16.48850994693078,5.787658111583676,0.0,0.0,0.0,0,0.0,0,0.0
28,28,0,575,10346,300.0,0,242,0.6759595959595959,180.0,1513.590373847508,148.40575496303788,22.842644757228282,6.2545056770558185,0.0,0.0,0.0,0,0.0,0,0.0
29,29,6,464,8710,374.0,1,187,0.5882828282828283,180.0,1228.3641255254552,142.13816822260515,26.008265627340542,6.568792115109386,3.5296969696969698,7370.184753152731,0.1670072716354824,2784,1080.0,52260,852.8290093356309
30,30,0,594,10613,354.0,0,215,0.6321212121212121,180.0,1391.5459130717063,145.5908625749336,24.353317418938463,6.472306572426541,0.0,0.0,0.0,0,0.0,0,0.0
31,31,1,424,8039,204.0,1,575,0.7010101010101009,179.0,3311.6345442003303,196.76295324263964,17.993138011633118,5.759364424696226,0.7010101010101009,3311.6345442003303,0.03174644423092312,424,179.0,8039,196.76295324263964
32,32,0,559,10095,255.0,0,464,0.7010101010101009,180.0,2727.9694260945735,180.33598197903163,18.77329216131267,5.879244452790029,0.0,0.0,0.0,0,0.0,0,0.0
33,33,5,257,5762,192.0,1,594,0.7135353535353535,179.0,3425.405824281077,199.4444116475978,17.86863949633384,5.766676471853665,3.567676767676767,17127.029121405387,0.1585309514124769,1285,895.0,28810,997.222058237989
34,34,0,831,14125,180.0,0,424,0.6947474747474747,180.0,2432.288160836788,174.27471371396587,18.96203094900666,5.736528681218839,0.0,0.0,0.0,0,0.0,0,0.0
35,35,10,1340,0,0.0,1,559,0.7135353535353535,179.0,3233.5577747304,194.3109946605817,18.060086322893902,5.784539847460465,7.135353535353534,32335.577747304,0.31608277639309845,13400,1790.0,0,1943.1099466058172
36,36,0,1023,17035,134.0,0,257,0.6509090909090909,180.0,1556.2478802758942,151.86926353439506,22.422331114486756,6.055439222863401,0.0,0.0,0.0,0,0.0,0,0.0
37,37,0,1207,19798,243.0,0,831,0.7197979797979797,178.0,4760.800945862018,233.17065880806507,16.99846067725303,5.729002341590876,0.0,0.0,0.0,0,0.0,0,0.0
38,38,0,1097,18167,97.0,0,1340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0,0.0
39,39,0,789,13575,307.0,0,1023,0.7260606060606059,177.0,5955.424117942662,258.76795635407007,16.65247739942494,5.821528952045613,0.0,0.0,0.0,0,0.0,0,0.0
40,40,0,670,11780,374.0,0,1207,0.7260606060606059,175.0,6933.488342391392,286.4355537129452,16.403375836857442,5.74439796387025,0.0,0.0,0.0,0,0.0,0,0.0
41,41,0,700,12203,291.0,0,1097,0.7260606060606059,176.0,6331.489323455329,270.70119768039297,16.560757758108924,5.771640221928285,0.0,0.0,0.0,0,0.0,0,0.0
42,42,9,405,7862,327.0,1,198,0.6008080808080807,180.0,1309.661467659419,143.62787224425858,25.438168534350268,6.614451856865752,5.407272727272726,11786.95320893477,0.2487816238196003,3645,1620.0,70758,1292.6508501983271
43,43,0,518,9501,255.0,0,200,0.5882828282828283,180.0,1267.300616198373,144.39459492100494,25.154151131001715,6.336503080991865,0.0,0.0,0.0,0,0.0,0,0.0
44,44,0,326,6732,256.0,0,215,0.6195959595959595,180.0,1391.991889577023,146.0466412803572,24.451983329329686,6.474380881753595,0.0,0.0,0.0,0,0.0,0,0.0
45,45,5,622,11023,238.0,1,789,0.7010101010101009,178.0,4494.010723570918,228.78323773408033,17.206352974920318,5.695831081838933,3.5050505050505043,22470.05361785459,0.16050277728316217,3110,890.0,55115,1143.9161886704017
46,46,0,1176,19349,5.0,0,670,0.7010101010101009,179.0,3838.9138482800868,210.98116297310082,17.583462160798472,5.72972216161207,0.0,0.0,0.0,0,0.0,0,0.0
47,47,0,821,13967,189.0,0,700,0.7135353535353535,179.0,4019.5630421076794,214.954549104876,17.433340058195032,5.742232917296685,0.0,0.0,0.0,0,0.0,0,0.0
48,48,0,1193,19594,229.0,0,405,0.6947474747474747,180.0,2367.076424378253,172.7323193116586,19.41376628913005,5.84463314661297,0.0,0.0,0.0,0,0.0,0,0.0
49,49,0,982,16414,62.0,0,518,0.7135353535353535,180.0,3017.14370170721,188.33106403929247,18.342176038200993,5.824601740747509,0.0,0.0,0.0,0,0.0,0,0.0
50,50,0,261,5760,697.0,0,326,0.7072727272727273,180.0,2014.2290154360703,159.28018185032488,20.653036311294883,6.178616611767087,0.0,0.0,0.0,0,0.0,0,0.0
51,51,0,718,12380,340.0,0,622,0.7135353535353535,179.0,3618.4418203473942,202.6754119082651,17.722666066865038,5.817430579336647,0.0,0.0,0.0,0,0.0,0,0.0
52,52,0,785,13449,150.0,0,1176,0.7260606060606059,176.0,6773.405562611385,282.0174785514838,16.45381175673632,5.7596986076627426,0.0,0.0,0.0,0,0.0,0,0.0
53,53,0,975,16287,150.0,0,821,0.7197979797979797,178.0,4694.289396758902,231.8698005223991,17.012335093105534,5.717770276198419,0.0,0.0,0.0,0,0.0,0,0.0
54,54,0,670,11690,183.0,0,1193,0.7260606060606059,175.0,6862.351073087364,284.52384133414193,16.424305723951154,5.752180279201479,0.0,0.0,0.0,0,0.0,0,0.0
55,55,0,1405,22822,53.0,0,982,0.7260606060606059,177.0,5668.258854145591,254.01432243827014,16.715363671980718,5.772157692612618,0.0,0.0,0.0,0,0.0,0,0.0
56,56,3,1856,0,0.0,1,768,0.7197979797979797,178.0,4367.035746038828,223.95557771794293,17.097664242559322,5.686244460988057,2.159393939393939,13101.107238116483,0.09646402441994767,5568,534.0,0,671.8667331538288
57,57,0,1591,25894,40.0,0,673,0.7135353535353535,179.0,3824.1086044591584,210.80657943105396,17.43718632316299,5.68218217601658,0.0,0.0,0.0,0,0.0,0,0.0
58,58,0,1465,23761,109.0,0,575,0.7135353535353535,179.0,3307.293967591132,195.51824299618062,17.828159312645028,5.7518155958106645,0.0,0.0,0.0,0,0.0,0,0.0
59,59,0,1551,25254,28.0,0,789,0.7197979797979797,178.0,4485.96486099239,227.009396597211,17.043900080523635,5.685633537379455,0.0,0.0,0.0,0,0.0,0,0.0
60,60,2,457,8606,384.0,1,261,0.6634343434343433,180.0,1552.3883719318928,151.8680275083752,22.069238590460397,5.947848168321428,1.3268686868686865,3104.7767438637857,0.061480836880804704,914,360.0,17212,303.7360550167504
61,61,0,802,13759,164.0,0,718,0.7197979797979797,179.0,4085.5199599233592,216.68500785253013,17.2423731235782,5.690139219948969,0.0,0.0,0.0,0,0.0,0,0.0
62,62,0,740,12756,175.0,0,785,0.7010101010101009,178.0,4428.648511198669,227.87046654030522,17.13354836099651,5.641590460125694,0.0,0.0,0.0,0,0.0,0,0.0
63,63,0,462,8681,171.0,0,975,0.7197979797979797,177.0,5570.419868677203,254.06841862787275,16.705200217076115,5.713251147361234,0.0,0.0,0.0,0,0.0,0,0.0
64,64,1,1250,20304,74.0,1,670,0.7135353535353535,179.0,3807.41537458079,210.36663772726112,17.44820022549812,5.682709514299686,0.7135353535353535,3807.41537458079,0.03217467671963411,1250,179.0,20304,210.36663772726112
65,65,0,1635,26793,81.0,0,1405,0.7323232323232323,173.0,8151.983972228829,312.4706976987319,16.24374527925886,5.802123823650412,0.0,0.0,0.0,0,0.0,0,0.0
66,66,0,1419,23105,90.0,0,1856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0,0.0
67,67,0,1205,19779,104.0,0,1591,0.7072727272727273,174.0,9028.831405981682,347.32992347451795,16.275917720208945,5.674941172835752,0.0,0.0,0.0,0,0.0,0,0.0
68,68,0,1312,21271,76.0,0,1465,0.7323232323232323,173.0,8518.069421779564,321.8708296568216,16.21922838436902,5.81438185787001,0.0,0.0,0.0,0,0.0,0,0.0
69,69,0,1018,17032,55.0,0,1551,0.7072727272727273,174.0,8784.890512302838,341.4124115975246,16.282640013295108,5.664017093683325,0.0,0.0,0.0,0,0.0,0,0.0
70,70,0,421,8022,144.0,0,591,0.7135353535353535,179.0,3448.416304852908,198.12640188397592,17.873876452961657,5.834883764556528,0.0,0.0,0.0,0,0.0,0,0.0
71,71,0,375,7426,99.0,0,620,0.7010101010101009,179.0,3566.7440635452467,203.5165315312063,17.79369178123551,5.7528130057181395,0.0,0.0,0.0,0,0.0,0,0.0
