,index,aircraft_number,distances,doc,demand,active_arcs,distances01,mach,pax_num,fuel,time,DOC_nd,SAR,mach_tot_aircraft,total_fuel,total_CEMV,total_distance,total_pax,total_cost,total_time
0,0,0,354,12498,451.0,0,354,0.7886868686868687,182.0,4256.322020339346,171.78010038985042,35.306919944403084,12.02350853203205,0.0,0.0,0.0,0,0.0,0,0.0
1,1,0,242,9980,294.0,0,242,0.6884848484848485,183.0,3212.17029554672,156.29813527946547,41.24343170611118,13.273430973333554,0.0,0.0,0.0,0,0.0,0,0.0
2,2,1,198,8860,252.0,1,198,0.6884848484848485,183.0,2694.1521049795665,150.20323657635205,44.74942546938254,13.606828813028114,0.6884848484848485,2694.1521049795665,0.013364158115771418,198,183.0,8860,150.20323657635205
3,3,0,768,21792,313.0,0,768,0.801212121212121,178.0,8182.547585511331,225.61639630257704,28.37542691379757,10.654358835301212,0.0,0.0,0.0,0,0.0,0,0.0
4,4,0,591,17756,298.0,0,591,0.7949494949494949,180.0,6435.06040374014,203.00523104657174,30.044199069786046,10.888427079086531,0.0,0.0,0.0,0,0.0,0,0.0
5,5,3,517,16065,192.0,1,517,0.8074747474747475,180.0,5738.180814021789,192.45029581087934,31.073540298374617,11.0989957718023,2.4224242424242424,17214.542442065365,0.04915142291706995,1551,540.0,48195,577.350887432638
6,6,0,587,17664,221.0,0,587,0.7949494949494949,180.0,6396.16905100319,202.47989046982352,30.09296611777305,10.896369763208162,0.0,0.0,0.0,0,0.0,0,0.0
7,7,8,335,12096,324.0,1,335,0.801212121212121,182.0,4094.7043272110172,169.30252910307345,36.110157109851,12.222997991674678,6.409696969696968,32757.634617688138,0.11901748610964308,2680,1456.0,96768,1354.4202328245876
8,8,9,154,7712,188.0,1,154,0.6133333333333333,183.0,2273.4160112777276,142.17249776031727,50.07856244694454,14.762441631673557,5.52,20460.74410149955,0.11086203395327798,1386,1647.0,69408,1279.5524798428555
9,9,1,660,19269,200.0,1,660,0.8137373737373736,179.0,7119.9530147537325,210.78034305158684,29.195875685064827,10.787807598111716,0.8137373737373736,7119.9530147537325,0.016856419625371495,660,179.0,19269,210.78034305158684
10,10,0,1105,29580,105.0,0,1105,0.82,175.0,11665.623403737787,267.31494007677327,26.769736658487155,10.55712525225139,0.0,0.0,0.0,0,0.0,0,0.0
11,11,0,830,23163,152.0,0,830,0.8137373737373736,177.0,8818.20136437751,232.89530405677462,27.908291929188096,10.624338993225916,0.0,0.0,0.0,0,0.0,0,0.0
12,12,0,1006,27233,256.0,0,1006,0.82,176.0,10624.392003122055,254.63522057169394,27.07110579580208,10.561025848033852,0.0,0.0,0.0,0,0.0,0,0.0
13,13,0,855,23740,125.0,0,855,0.8137373737373736,177.0,9073.425873942593,236.1738072975406,27.766283284363567,10.61219400461122,0.0,0.0,0.0,0,0.0,0,0.0
14,14,9,187,8645,342.0,1,354,0.801212121212121,182.0,4280.952735115228,171.83728032261442,35.3911511846367,12.093086822359401,7.210909090909089,38528.574616037055,0.1353330484965933,1683,1638.0,77805,1546.5355229035297
15,15,0,200,9060,469.0,0,187,0.6696969696969697,183.0,2669.5926226501333,148.07960782269106,46.23357580239986,14.2758963778082,0.0,0.0,0.0,0,0.0,0,0.0
16,16,1,673,19642,398.0,1,200,0.7010101010101009,183.0,2898.3786500691976,150.05762350263174,45.303243467239,14.491893250345989,0.7010101010101009,2898.3786500691976,0.012547967927323822,673,183.0,19642,150.05762350263174
17,17,0,620,18395,215.0,0,673,0.7949494949494949,179.0,7237.5058624091525,213.79196452223272,29.186994136679708,10.754094892138413,0.0,0.0,0.0,0,0.0,0,0.0
18,18,0,780,22015,254.0,0,620,0.8074747474747475,179.0,6764.217031543469,206.24919661041744,29.66977843639902,10.910027470231402,0.0,0.0,0.0,0,0.0,0,0.0
19,19,10,243,9929,505.0,1,780,0.8137373737373736,178.0,8321.684249352898,226.34624070468263,28.225014086882116,10.668825960708844,8.137373737373736,83216.84249352898,0.17044406983602178,2430,1780.0,99290,2263.4624070468262
20,20,0,688,19919,227.0,0,243,0.6884848484848485,183.0,3192.7015475063845,156.27512295191485,40.86188446942952,13.138689495911047,0.0,0.0,0.0,0,0.0,0,0.0
21,21,0,426,14084,322.0,0,688,0.8137373737373736,179.0,7411.695938524303,214.51066329456515,28.953404777413553,10.77281386413416,0.0,0.0,0.0,0,0.0,0,0.0
22,22,0,790,22250,244.0,0,426,0.8074747474747475,181.0,4981.4309579088995,181.28334004893475,33.062647133633234,11.693499901194599,0.0,0.0,0.0,0,0.0,0,0.0
23,23,0,1374,36107,47.0,0,790,0.8137373737373736,178.0,8408.7440513678,227.44727806338014,28.164745230747627,10.643979811857974,0.0,0.0,0.0,0,0.0,0,0.0
24,24,0,998,27055,222.0,0,1374,0.82,172.0,14603.347083658073,301.7559181367723,26.279005243305537,10.628345766854492,0.0,0.0,0.0,0,0.0,0,0.0
25,25,0,1357,35689,279.0,0,998,0.82,176.0,10550.60196094341,253.60034668035027,27.109689255638465,10.571745451847104,0.0,0.0,0.0,0,0.0,0,0.0
26,26,0,1180,31386,15.0,0,1357,0.82,172.0,14413.865020923791,299.5775928231345,26.299981469088312,10.621860737600436,0.0,0.0,0.0,0,0.0,0,0.0
