,pax_number
0,0.0
1,0.0
2,500.0
3,0.0
4,500.0
5,500.0
6,0.0
7,0.0
8,0.0
9,0.0
10,500.0
11,500.0
12,350.0
13,500.0
14,0.0
15,0.0
16,0.0
17,100.0
18,0.0
19,199.0
20,347.0
21,0.0
22,0.0
23,139.0
24,500.0
25,0.0
26,500.0
27,0.0
28,500.0
29,0.0
30,500.0
31,0.0
32,0.0
33,143.0
34,100.0
35,0.0
36,500.0
37,350.0
38,500.0
39,500.0
40,500.0
41,49.0
42,0.0
43,0.0
44,0.0
45,50.0
46,0.0
47,0.0
48,0.0
49,500.0
50,200.0
51,441.0
52,500.0
53,0.0
54,0.0
55,0.0
56,500.0
57,0.0
58,500.0
59,500.0
60,0.0
61,450.0
62,95.0
63,0.0
64,0.0
65,500.0
66,500.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,500.0
73,500.0
74,500.0
75,0.0
76,37.0
77,0.0
78,200.0
79,0.0
80,0.0
81,0.0
82,500.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,100.0
89,346.0
90,0.0
91,500.0
92,0.0
93,0.0
94,500.0
95,500.0
96,0.0
97,0.0
98,0.0
99,500.0
100,0.0
101,478.0
102,0.0
103,0.0
104,493.0
105,0.0
106,0.0
107,0.0
108,0.0
109,350.0
110,200.0
111,331.0
112,0.0
113,0.0
114,0.0
115,147.0
116,385.0
117,0.0
118,50.0
119,0.0
120,0.0
121,150.0
122,500.0
123,500.0
124,500.0
125,0.0
126,500.0
127,0.0
128,0.0
129,350.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,450.0
141,500.0
142,500.0
143,500.0
144,0.0
145,0.0
146,0.0
147,400.0
148,500.0
149,99.0
150,500.0
151,0.0
152,350.0
153,0.0
154,0.0
155,500.0
156,500.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,478.0
168,0.0
169,0.0
170,0.0
171,350.0
172,339.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,500.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,500.0
187,33.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,487.0
195,150.0
196,50.0
197,0.0
198,0.0
199,0.0
200,500.0
201,493.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,499.0
210,0.0
211,486.0
212,188.0
213,500.0
214,150.0
215,0.0
216,0.0
217,449.0
218,0.0
219,385.0
220,450.0
221,0.0
222,0.0
223,500.0
224,0.0
