,pax_number
0,0.0
1,0.0
2,660.0
3,0.0
4,528.0
5,660.0
6,0.0
7,0.0
8,0.0
9,0.0
10,660.0
11,660.0
12,54.0
13,646.0
14,0.0
15,0.0
16,0.0
17,396.0
18,0.0
19,66.0
20,264.0
21,0.0
22,0.0
23,594.0
24,0.0
25,0.0
26,45.0
27,0.0
28,594.0
29,0.0
30,660.0
31,0.0
32,0.0
33,594.0
34,0.0
35,66.0
36,0.0
37,0.0
38,660.0
39,660.0
40,660.0
41,0.0
42,0.0
43,0.0
44,0.0
45,38.0
46,0.0
47,0.0
48,0.0
49,639.0
50,0.0
51,381.0
52,660.0
53,0.0
54,0.0
55,0.0
56,660.0
57,0.0
58,660.0
59,0.0
60,0.0
61,109.0
62,396.0
63,0.0
64,0.0
65,396.0
66,594.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,646.0
73,660.0
74,462.0
75,0.0
76,0.0
77,0.0
78,66.0
79,0.0
80,0.0
81,0.0
82,660.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,264.0
90,0.0
91,651.0
92,0.0
93,0.0
94,0.0
95,396.0
96,0.0
97,66.0
98,0.0
99,660.0
100,0.0
101,651.0
102,0.0
103,0.0
104,594.0
105,0.0
106,0.0
107,0.0
108,0.0
109,330.0
110,0.0
111,594.0
112,0.0
113,0.0
114,0.0
115,66.0
116,327.0
117,0.0
118,0.0
119,0.0
120,0.0
121,594.0
122,660.0
123,0.0
124,513.0
125,0.0
126,660.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,660.0
142,660.0
143,583.0
144,0.0
145,0.0
146,0.0
147,655.0
148,660.0
149,0.0
150,660.0
151,0.0
152,0.0
153,0.0
154,0.0
155,660.0
156,66.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,660.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,43.0
176,0.0
177,0.0
178,48.0
179,660.0
180,0.0
181,0.0
182,0.0
183,44.0
184,0.0
185,0.0
186,660.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,660.0
195,48.0
196,0.0
197,0.0
198,0.0
199,0.0
200,592.0
201,594.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,249.0
210,0.0
211,635.0
212,127.0
213,660.0
214,0.0
215,0.0
216,0.0
217,330.0
218,0.0
219,261.0
220,655.0
221,0.0
222,0.0
223,660.0
224,0.0
