,pax_number
0,0.0
1,0.0
2,192.0
3,0.0
4,822.0
5,768.0
6,0.0
7,0.0
8,0.0
9,96.0
10,0.0
11,753.0
12,0.0
13,922.0
14,0.0
15,0.0
16,0.0
17,0.0
18,384.0
19,96.0
20,192.0
21,0.0
22,0.0
23,71.0
24,480.0
25,192.0
26,88.0
27,0.0
28,822.0
29,96.0
30,672.0
31,0.0
32,0.0
33,0.0
34,0.0
35,96.0
36,192.0
37,0.0
38,960.0
39,768.0
40,576.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,954.0
50,96.0
51,0.0
52,768.0
53,0.0
54,0.0
55,0.0
56,960.0
57,0.0
58,923.0
59,94.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,384.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,950.0
73,192.0
74,96.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,864.0
83,0.0
84,0.0
85,0.0
86,96.0
87,0.0
88,0.0
89,192.0
90,0.0
91,768.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,960.0
100,0.0
101,920.0
102,0.0
103,0.0
104,768.0
105,0.0
106,0.0
107,96.0
108,0.0
109,151.0
110,288.0
111,576.0
112,0.0
113,0.0
114,0.0
115,63.0
116,93.0
117,0.0
118,0.0
119,0.0
120,0.0
121,248.0
122,384.0
123,0.0
124,576.0
125,0.0
126,960.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,94.0
141,960.0
142,565.0
143,0.0
144,0.0
145,0.0
146,0.0
147,355.0
148,960.0
149,0.0
150,960.0
151,0.0
152,0.0
153,0.0
154,0.0
155,864.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,864.0
168,0.0
169,0.0
170,0.0
171,146.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,827.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,960.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,49.0
194,864.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,921.0
201,960.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,571.0
212,0.0
213,288.0
214,0.0
215,0.0
216,0.0
217,96.0
218,0.0
219,93.0
220,355.0
221,0.0
222,0.0
223,960.0
224,0.0
