,pax_number
0,0.0
1,218.0
2,380.0
3,0.0
4,380.0
5,380.0
6,0.0
7,0.0
8,0.0
9,104.0
10,380.0
11,380.0
12,380.0
13,380.0
14,152.0
15,0.0
16,0.0
17,380.0
18,0.0
19,380.0
20,0.0
21,0.0
22,38.0
23,152.0
24,380.0
25,342.0
26,370.0
27,304.0
28,380.0
29,380.0
30,380.0
31,0.0
32,0.0
33,370.0
34,380.0
35,0.0
36,380.0
37,380.0
38,380.0
39,380.0
40,380.0
41,38.0
42,76.0
43,111.0
44,0.0
45,38.0
46,0.0
47,0.0
48,0.0
49,379.0
50,380.0
51,374.0
52,380.0
53,0.0
54,0.0
55,304.0
56,380.0
57,0.0
58,380.0
59,342.0
60,0.0
61,380.0
62,342.0
63,0.0
64,0.0
65,375.0
66,380.0
67,0.0
68,152.0
69,0.0
70,0.0
71,38.0
72,380.0
73,380.0
74,380.0
75,0.0
76,0.0
77,0.0
78,380.0
79,0.0
80,0.0
81,152.0
82,380.0
83,0.0
84,0.0
85,0.0
86,0.0
87,38.0
88,190.0
89,380.0
90,0.0
91,369.0
92,0.0
93,0.0
94,380.0
95,380.0
96,0.0
97,0.0
98,0.0
99,380.0
100,0.0
101,366.0
102,0.0
103,0.0
104,342.0
105,0.0
106,0.0
107,0.0
108,0.0
109,380.0
110,0.0
111,380.0
112,0.0
113,0.0
114,0.0
115,380.0
116,380.0
117,152.0
118,38.0
119,0.0
120,0.0
121,370.0
122,380.0
123,380.0
124,380.0
125,152.0
126,369.0
127,0.0
128,0.0
129,376.0
130,0.0
131,0.0
132,0.0
133,0.0
134,38.0
135,0.0
136,0.0
137,0.0
138,0.0
139,342.0
140,380.0
141,376.0
142,380.0
143,380.0
144,0.0
145,304.0
146,0.0
147,340.0
148,371.0
149,380.0
150,380.0
151,0.0
152,380.0
153,0.0
154,0.0
155,380.0
156,373.0
157,0.0
158,70.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,369.0
168,0.0
169,0.0
170,0.0
171,379.0
172,380.0
173,152.0
174,0.0
175,304.0
176,0.0
177,0.0
178,380.0
179,380.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,380.0
187,380.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,369.0
195,228.0
196,0.0
197,0.0
198,0.0
199,0.0
200,380.0
201,380.0
202,0.0
203,0.0
204,0.0
205,109.0
206,38.0
207,0.0
208,0.0
209,76.0
210,23.0
211,369.0
212,369.0
213,380.0
214,228.0
215,0.0
216,0.0
217,304.0
218,0.0
219,378.0
220,380.0
221,0.0
222,0.0
223,380.0
224,0.0
