,index,aircraft_number,distances,doc,demand,active_arcs,distances01,mach,pax_num,fuel,time,DOC_nd,SAR,mach_tot_aircraft,total_fuel,total_CEMV,total_distance,total_pax,total_cost,total_time
0,0,0.0,354,5273,451.0,0,354,0.7636363636363634,62.0,1880.658947793384,161.15268152699127,14.896239182687914,5.312595897721423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,242,4208,294.0,0,242,0.6509090909090909,62.0,1370.979609928832,149.3695970116492,17.39030180667389,5.665204999705917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0,198,3695,252.0,0,198,0.6446464646464646,62.0,1186.5280488201433,142.01429955617658,18.666117411392413,5.992565903132037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.0,768,9637,313.0,0,768,0.7698989898989899,62.0,3689.7710050009746,217.2917555249068,12.54944120722863,4.804389329428353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.0,591,7733,298.0,0,591,0.7698989898989899,62.0,2903.363794549967,193.26568874697043,13.08559393331338,4.912629093993177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.0,517,6942,192.0,0,517,0.776161616161616,62.0,2587.3207451258572,182.7095468375267,13.429354428311996,5.0044888687153914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.0,587,7690,221.0,0,587,0.7698989898989899,62.0,2885.7553190988265,192.7218561549068,13.102155986887203,4.91610786899289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.0,335,5071,324.0,0,335,0.7698989898989899,62.0,1810.0227474927194,158.44351999525463,15.13978936769574,5.403052977590208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.0,154,3313,188.0,0,154,0.5694949494949495,62.0,996.8991040570716,136.96781364186467,21.514409395368894,6.473370805565399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.0,660,8494,200.0,0,660,0.776161616161616,62.0,3223.9785451744374,202.76920242260567,12.87114395533083,4.884815977537026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,0.0,1105,13294,105.0,0,1105,0.7886868686868687,61.0,5284.998052921604,260.8678249192602,12.031096741260011,4.782803667802356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,0.0,830,10293,152.0,0,830,0.7824242424242422,62.0,4014.4226904478887,225.77288841340254,12.401878858463471,4.836653843913119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
