,pax_number
0,0.0
1,392.0
2,400.0
3,0.0
4,400.0
5,400.0
6,0.0
7,0.0
8,0.0
9,308.0
10,400.0
11,396.0
12,400.0
13,400.0
14,118.0
15,0.0
16,0.0
17,160.0
18,0.0
19,360.0
20,0.0
21,0.0
22,0.0
23,400.0
24,400.0
25,40.0
26,396.0
27,0.0
28,395.0
29,240.0
30,400.0
31,0.0
32,0.0
33,400.0
34,400.0
35,0.0
36,397.0
37,399.0
38,400.0
39,398.0
40,400.0
41,67.0
42,0.0
43,160.0
44,0.0
45,154.0
46,0.0
47,0.0
48,0.0
49,400.0
50,400.0
51,389.0
52,398.0
53,0.0
54,0.0
55,240.0
56,400.0
57,0.0
58,400.0
59,400.0
60,0.0
61,400.0
62,400.0
63,0.0
64,0.0
65,400.0
66,400.0
67,0.0
68,40.0
69,0.0
70,0.0
71,240.0
72,400.0
73,395.0
74,400.0
75,0.0
76,0.0
77,0.0
78,233.0
79,0.0
80,0.0
81,280.0
82,400.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,80.0
89,360.0
90,0.0
91,400.0
92,0.0
93,0.0
94,400.0
95,400.0
96,0.0
97,0.0
98,0.0
99,400.0
100,0.0
101,396.0
102,0.0
103,0.0
104,400.0
105,0.0
106,0.0
107,0.0
108,0.0
109,120.0
110,0.0
111,400.0
112,0.0
113,0.0
114,0.0
115,400.0
116,360.0
117,120.0
118,0.0
119,0.0
120,0.0
121,360.0
122,400.0
123,395.0
124,396.0
125,360.0
126,400.0
127,0.0
128,0.0
129,400.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,400.0
141,400.0
142,400.0
143,398.0
144,0.0
145,320.0
146,0.0
147,395.0
148,400.0
149,0.0
150,400.0
151,0.0
152,400.0
153,0.0
154,0.0
155,400.0
156,399.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,393.0
168,0.0
169,0.0
170,0.0
171,397.0
172,400.0
173,160.0
174,0.0
175,0.0
176,0.0
177,0.0
178,386.0
179,400.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,400.0
187,239.0
188,40.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,400.0
195,395.0
196,0.0
197,0.0
198,0.0
199,0.0
200,397.0
201,400.0
202,0.0
203,0.0
204,0.0
205,160.0
206,0.0
207,0.0
208,0.0
209,399.0
210,0.0
211,400.0
212,320.0
213,400.0
214,0.0
215,0.0
216,0.0
217,390.0
218,0.0
219,360.0
220,397.0
221,0.0
222,0.0
223,400.0
224,0.0
